,code_ligne,variante,stop_1,stop_2,distance,distance_m
3219,092t,1,5032G,6934F,0.0,397.4166579296847
3220,092t,2,6934F,5053G,0.0,435.99129578468035
3221,092t,2,5053G,5054F,0.0,344.4343333641385
3222,092t,2,5054F,6956H,0.0,342.6908227542722
3223,092t,2,6956H,5056,0.0,353.62409420173844
3224,092t,2,5056,5057,0.0,278.5192991517823
3225,092t,2,5057,2708G,0.0,503.7048044241733
3226,092t,2,2708G,2709F,0.0,277.86458932365065
3227,092t,2,2709F,2710G,0.0,404.7838929601819
3228,092t,2,2710G,5058F,0.0,241.85747869354435
3229,092t,2,5058F,5059,0.0,469.73507427059997
3230,092t,2,5059,5060,0.0,391.72772431882356
3231,092t,2,5060,6420G,0.0,417.6948287924974
3232,092t,2,6420G,5062,0.0,263.69679558159214
3233,092t,2,5062,5063,0.0,291.171770609721
3234,092t,2,5063,5064,0.0,424.8729221779143
3235,092t,2,5064,6430F,0.0,414.2390614126099
3236,092t,2,6430F,5066F,0.0,442.83179650969055
3237,092t,2,5066F,5068F,0.0,398.1356678319602
3238,092t,2,5068F,6361,0.0,300.03434803369055
3239,092t,2,6361,6352,0.0,193.72403051764127
3240,092t,2,6352,6353F,0.0,323.1129833355509
3241,092t,2,6353F,6354,0.0,286.83967647450726
3242,092t,2,6354,6355F,0.0,318.750686273771
3243,092t,2,6355F,6356F,0.0,317.1766069558094
3244,092t,2,6356F,6357F,0.0,468.3385527585787
3245,092t,2,6357F,6434F,0.0,353.0452945444894
3246,092t,2,6434F,6359F,0.0,276.257452388159
3247,092t,2,6359F,6409F,0.0,369.1950703896248
3248,092t,2,6409F,6418F,0.0,196.01020381602586
3249,092t,2,6418F,6363,0.0,455.411901469428
3250,092t,2,6363,6364,0.0,295.70593500976605
3251,092t,2,6364,6365,0.0,227.49505489130968
3252,092t,2,6365,5766,0.0,297.65920110085625
3253,092t,2,5766,6459F,0.0,229.08513701242165
3254,092t,2,6459F,5320,0.0,599.3173199566235
3255,093t,1,5400,5402,0.0,339.94852551526094
3256,093t,1,5402,5399F,0.0,371.9099353338117
3257,093t,1,5399F,5403,0.0,343.68153863715173
3258,093t,1,5403,5010,0.0,450.31544499383983
3259,093t,1,5010,6501,0.0,339.5114136520303
3260,093t,1,6501,6505,0.0,243.74166652421167
3261,093t,1,6505,6504,0.0,276.14670014323906
3262,093t,1,6504,4119F,0.0,406.11574704756276
3263,093t,1,4119F,6100,0.0,228.01973598791838
3264,093t,1,6100,6122,0.0,200.09247861926244
3265,093t,1,6122,2878F,0.0,549.5862079783299
3266,093t,1,2878F,2543F,0.0,355.7934794231058
3267,093t,1,2543F,6178,0.0,195.49424543960367
3268,093t,1,6178,2720F,0.0,579.5731187693232
3269,093t,1,2720F,6012G,0.0,368.4087403957729
3270,093t,1,6012G,6412F,0.0,361.6863281906022
3271,093t,1,6412F,6014,0.0,264.0549185302179
3272,093t,1,6014,6437F,0.0,283.9788724535683
3273,093t,1,6437F,6308F,0.0,345.01159400808547
3274,093t,1,6308F,6309F,0.0,401.29415644885734
3275,093t,1,6309F,6310F,0.0,386.4324002979046
3276,093t,1,6310F,6311,0.0,317.37044600907626
3277,093t,1,6311,6312,0.0,183.3057555015663
3278,093t,1,6312,6313,0.0,406.4529493065587
3279,093t,1,6313,6314,0.0,193.84787850270635
3280,093t,1,6314,5405,0.0,350.03571246374275
3281,093t,1,5405,5406,0.0,582.176949045563
3282,093t,1,5406,5404,0.0,233.8482413874434
3283,093t,1,5404,5408,0.0,512.2899569579712
3284,093t,1,5408,5409,0.0,489.3883938141566
3285,093t,1,5409,1047F,0.0,339.5585369269929
3286,093t,2,1059,5466,0.0,359.627988343499
3287,093t,2,5466,5467,0.0,536.1488039714401
3288,093t,2,5467,5475,0.0,467.93369188379035
3289,093t,2,5475,5469,0.0,236.61149591682988
3290,093t,2,5469,5470,0.0,500.6365947471279
3291,093t,2,5470,6361,0.0,352.7846368537043
3292,093t,2,6361,6352,0.0,193.72403051764127
3293,093t,2,6352,6353F,0.0,323.1129833355509
3294,093t,2,6353F,6354,0.0,286.83967647450726
3295,093t,2,6354,6355F,0.0,318.750686273771
3296,093t,2,6355F,6356F,0.0,317.1766069558094
3297,093t,2,6356F,6357F,0.0,468.3385527585787
3298,093t,2,6357F,6434F,0.0,353.0452945444894
3299,093t,2,6434F,6359F,0.0,276.257452388159
3300,093t,2,6359F,6413F,0.0,381.9227670616142
3301,093t,2,6413F,6066G,0.0,233.00214591286493
3302,093t,2,6066G,2726F,0.0,409.9268227379126
3303,093t,2,2726F,6179,0.0,483.8202145425509
3304,093t,2,6179,2537F,0.0,270.4958410031474
3305,093t,2,2537F,2879F,0.0,345.469246098694
3306,093t,2,2879F,6174F,0.0,465.98819727542457
3307,093t,2,6174F,6171,0.0,311.44823004794875
3308,093t,2,6171,4118F,0.0,219.03652663425797
3309,093t,2,4118F,6172,0.0,336.7625276066207
3310,093t,2,6172,6552,0.0,339.21232288936676
3311,093t,2,6552,6553,0.0,240.10414407085938
3312,093t,2,6553,5081F,0.0,380.25517747954467
3313,093t,2,5081F,5471,0.0,417.44101379715914
3314,093t,2,5471,5398F,0.0,334.1212354819729
3315,093t,2,5398F,5472,0.0,324.00771595750615
3316,093t,2,5472,5474,0.0,348.1910395171019
3317,095b,1,2278,2268,0.0,229.0785891348207
3318,095b,1,2268,1703,0.0,192.03385118254542
3319,095b,1,1703,1128,0.0,244.07375934335914
3320,095b,1,1128,6354B,0.0,262.7149215404406
3321,095b,1,6354B,6433,0.0,619.3165022829743
3322,095b,1,6433,1729,0.0,166.69028166033152
3323,095b,1,1729,1233,0.0,257.3613801641536
3324,095b,1,1233,1906,0.0,419.753225121612
3325,095b,1,1906,1909,0.0,312.00160255998685
3326,095b,1,1909,4303,0.0,429.6347285776605
3327,095b,1,4303,4304,0.0,374.5130171302461
3328,095b,1,4304,4305,0.0,443.06771491500035
3329,095b,1,4305,4306,0.0,354.0692022754874
3330,095b,1,4306,4307,0.0,489.06952470993326
3331,095b,1,4307,3558,0.0,244.22940035957996
3332,095b,1,3558,4308,0.0,508.0039369926182
3333,095b,1,4308,4309,0.0,322.9876158616612
3334,095b,1,4309,4310,0.0,458.22483564294066
3335,095b,1,4310,4311,0.0,542.2001475470105
3336,095b,1,4311,1453,0.0,326.5348373451139
3337,095b,1,1453,4313,0.0,197.6689151080665
3338,095b,1,4313,4314,0.0,442.01809917694544
3339,095b,1,4314,4315,0.0,290.90376415577714
3340,095b,1,4315,4318,0.0,353.63823322712153
3341,095b,2,4351,4348,0.0,401.2605138809449
3342,095b,2,4348,4355,0.0,291.48070262025925
3343,095b,2,4355,1455,0.0,276.21187519728403
3344,095b,2,1455,4357,0.0,296.90570893803977
3345,095b,2,4357,4358,0.0,575.127811881846
3346,095b,2,4358,4359,0.0,454.8681127535761
3347,095b,2,4359,4360,0.0,352.38898961233167
3348,095b,2,4360,3514,0.0,452.21233950435277
3349,095b,2,3514,4362,0.0,220.8438362282271
3350,095b,2,4362,4363,0.0,553.5530688199642
3351,095b,2,4363,4364,0.0,348.5799764759875
3352,095b,2,4364,4365,0.0,450.8979928986156
3353,095b,2,4365,4366,0.0,245.05101509685693
3354,095b,2,4366,1981,0.0,555.9865106277309
3355,095b,2,1981,1983,0.0,454.84502855368225
3356,095b,2,1983,4367B,0.0,239.47024867402632
3357,095b,2,4367B,1776,0.0,317.54993308139285
3358,095b,2,1776,6432,0.0,217.5030114734102
3359,095b,2,6432,1124,0.0,159.66527487215245
3360,095b,2,1124,1165,0.0,478.5553781956812
3361,095b,2,1165,3630,0.0,291.31402300609693
3362,095b,2,3630,1781,0.0,356.46566454569177
3363,095b,2,1781,2392,0.0,299.8752073780119
3364,095b,2,2392,2278,0.0,329.9338418531904
3365,097t,1,6314,5016F,0.0,292.48076859855246
3366,097t,1,5016F,5018F,0.0,432.2406736992714
3367,097t,1,5018F,6428F,0.0,424.2275332884465
3368,097t,1,6428F,6162,0.0,311.96954979612997
3369,097t,1,6162,6078,0.0,251.01792764661252
3370,097t,1,6078,2336G,0.0,305.4995908344232
3371,097t,1,2336G,2334F,0.0,84.64632301523794
3372,097t,1,2334F,2404F,0.0,381.69359439215117
3373,097t,1,2404F,5115F,0.0,244.64055264816582
3374,097t,1,5115F,5116,0.0,390.2166065148945
3375,097t,1,5116,5123,0.0,281.1494264621573
3376,097t,1,5123,5120,0.0,458.57714727186305
3377,097t,1,5120,5119,0.0,268.9014689435519
3378,097t,1,5119,2603,0.0,395.06581730137066
3379,097t,1,2603,2604F,0.0,167.2602762164406
3380,097t,1,2604F,5121F,0.0,274.3519637254306
3381,097t,1,5121F,5719H,0.0,255.38402455909414
3382,097t,1,5719H,5720F,0.0,457.1214280691729
3383,097t,1,5720F,2608F,0.0,497.43843840218057
3384,097t,1,2608F,5721G,0.0,171.1724276862369
3385,097t,1,5721G,5722F,0.0,265.32432983049256
3386,097t,1,5722F,5723G,0.0,301.09466949781756
3387,097t,1,5723G,5916F,0.0,212.33935103979195
3388,097t,1,5916F,5917F,0.0,378.96965577734585
3389,097t,1,5917F,1985G,0.0,715.3601610377846
3390,097t,1,1985G,2764G,0.0,234.71789450315575
3391,097t,1,2764G,2765,0.0,361.9964778834288
3392,097t,1,2765,9972F,0.0,373.9671108533607
3393,097t,2,2708G,2709F,0.0,277.86458932365065
3394,097t,2,2709F,2710G,0.0,404.7838929601819
3395,097t,2,2710G,1984G,0.0,271.7444571651833
3396,097t,2,1984G,5952F,0.0,708.34585479129
3397,097t,2,5952F,5953F,0.0,375.9494646890723
3398,097t,2,5953F,1258G,0.0,195.76005721290542
3399,097t,2,1258G,5756F,0.0,283.28960446864266
3400,097t,2,5756F,2663G,0.0,284.5224068504975
3401,097t,2,2663G,2669F,0.0,186.20687420178666
3402,097t,2,2669F,2665F,0.0,454.00991178607546
3403,097t,2,2665F,5152G,0.0,503.45704881350105
3404,097t,2,5152G,5161F,0.0,125.67418191498204
3405,097t,2,5161F,2667F,0.0,328.70959827787203
3406,097t,2,2667F,2668,0.0,190.14205216100936
3407,097t,2,2668,5155,0.0,376.19808611953357
3408,097t,2,5155,5151,0.0,368.8604072003391
3409,097t,2,5151,5175,0.0,404.3701893067786
3410,097t,2,5175,5158,0.0,263.01188186087717
3411,097t,2,5158,2462F,0.0,344.7680379617577
3412,097t,2,2462F,2463F,0.0,238.02520874898943
3413,097t,2,2463F,2333F,0.0,386.86560974064366
3414,097t,2,2333F,6077F,0.0,330.2102360618273
3415,097t,2,6077F,6109,0.0,245.36707195545603
3416,097t,2,6109,6427F,0.0,319.3133257476111
3417,097t,2,6427F,6430F,0.0,84.17244204607586
3418,097t,2,6430F,5066F,0.0,442.83179650969055
3419,097t,2,5066F,5068F,0.0,398.1356678319602
3420,097t,2,5068F,6361,0.0,300.03434803369055
3421,098b,1,2384,3810,0.0,1217.5989241125226
3422,098b,1,3810,3814,0.0,401.9465138547665
3423,098b,1,3814,5963,0.0,795.8660440048925
3424,098b,1,5963,9649B,0.0,1036.0620299962627
3425,098b,1,9649B,2660,0.0,512.5336379204928
3426,098b,1,2660,5923,0.0,563.961878144259
3427,098b,1,5923,5921B,0.0,354.880726442006
3428,098b,1,5921B,5916,0.0,239.68715026048596
3429,098b,1,5916,5917,0.0,378.2443918949805
3430,098b,1,5917,1985B,0.0,690.8800185270828
3431,098b,1,1985B,5058,0.0,447.9732134849258
3432,098b,1,5058,1951,0.0,79.6994353806851
3433,098b,2,1951,1984B,0.0,472.363218297103
3434,098b,2,1984B,5952,0.0,733.7582844506848
3435,098b,2,5952,5953,0.0,376.06661643915805
3436,098b,2,5953,5920C,0.0,241.06200447187672
3437,098b,2,5920C,5922,0.0,555.7634388838475
3438,098b,2,5922,2610,0.0,232.05249406114464
3439,098b,2,2610,9686B,0.0,540.6042637641766
3440,098b,2,9686B,5964,0.0,1063.4856886672183
3441,098b,2,5964,3815,0.0,785.2260820935586
3442,098b,2,3815,3851,0.0,319.41978648793815
3443,098b,2,3851,2382,0.0,1228.6372491504594
3444,204b,1,6447,2301,0.0,375.10798445247735
3445,204b,1,2301,2595,0.0,251.73154351411912
3446,204b,1,2595,2303,0.0,279.4014495309513
3447,204b,1,2303,2212,0.0,326.73230633042704
3448,204b,1,2212,2578,0.0,302.27305536550887
3449,204b,1,2578,1063,0.0,450.5208097302499
3450,204b,1,1063,1376B,0.0,244.96083360406433
3451,204b,1,1376B,1128,0.0,243.36435646988645
3452,204b,1,1128,1129,0.0,243.26117651610582
3453,204b,1,1129,6355,0.0,323.130004796831
3454,204b,1,6355,6356,0.0,326.03834130359576
3455,204b,1,6356,6357,0.0,475.9254143245557
3456,204b,1,6357,6435,0.0,337.4803697994892
3457,204b,1,6435,6359,0.0,273.3642258965134
3458,204b,1,6359,6410,0.0,266.70920494051006
3459,204b,1,6410,6418,0.0,316.30870996543536
3460,204b,1,6418,6203,0.0,423.6696826538335
3461,204b,1,6203,6210,0.0,502.64102498701794
3462,204b,1,6210,6214,0.0,586.7750846789594
3463,204b,1,6214,2249,0.0,388.49453020602493
3464,204b,1,2249,3761,0.0,292.72000273298715
3465,204b,1,3761,3762,0.0,258.0096897405212
3466,204b,1,3762,3763,0.0,319.69985924300937
3467,204b,1,3763,3766,0.0,328.3534680797509
3468,204b,1,3766,3460,0.0,247.25088473046966
3469,204b,1,3460,3272,0.0,230.1238796822268
3470,204b,1,3272,3273,0.0,216.9331694324314
3471,204b,1,3273,3274,0.0,354.45874231001835
3472,204b,1,3274,3285,0.0,269.3566409056959
3473,204b,1,3285,3401,0.0,300.2565569642069
3474,204b,2,3401,3210B,0.0,257.9476691113917
3475,204b,2,3210B,1535,0.0,325.68236059080635
3476,204b,2,1535,3402,0.0,212.0
3477,204b,2,3402,3240,0.0,260.4169733331528
3478,204b,2,3240,3704,0.0,361.13432404023854
3479,204b,2,3704,3705,0.0,291.39835277502857
3480,204b,2,3705,5308,0.0,367.18523935474315
3481,204b,2,5308,2248,0.0,161.62301816263673
3482,204b,2,2248,3298,0.0,487.7560865842681
3483,204b,2,3298,3299,0.0,457.56420314530726
3484,204b,2,3299,3309,0.0,491.1720676097125
3485,204b,2,3309,6416,0.0,479.2880136202031
3486,204b,2,6416,6411,0.0,306.2433672751134
3487,204b,2,6411,5735,0.0,257.42183279589943
3488,204b,2,5735,6438,0.0,256.82678987987214
3489,204b,2,6438,6308,0.0,382.5611062301028
3490,204b,2,6308,3062,0.0,407.1584458168589
3491,204b,2,3062,6442,0.0,156.7226850203888
3492,204b,2,6442,6447,0.0,179.9388785115657
3493,205b,1,6447,2301,0.0,375.10798445247735
3494,205b,1,2301,2595,0.0,251.73154351411912
3495,205b,1,2595,2303,0.0,279.4014495309513
3496,205b,1,2303,2212,0.0,326.73230633042704
3497,205b,1,2212,2578,0.0,302.27305536550887
3498,205b,1,2578,1063,0.0,450.5208097302499
3499,205b,1,1063,1376B,0.0,244.96083360406433
3500,205b,1,1376B,1128,0.0,243.36435646988645
3501,205b,1,1128,1129,0.0,243.26117651610582
3502,205b,1,1129,6355,0.0,323.130004796831
3503,205b,1,6355,6356,0.0,326.03834130359576
3504,205b,1,6356,3353,0.0,173.67786272291585
3505,205b,1,3353,3354,0.0,307.46707140765494
3506,205b,1,3354,1508,0.0,147.05441169852742
3507,205b,1,1508,1509,0.0,317.58620876857987
3508,205b,1,1509,1510,0.0,222.14409737825582
3509,205b,1,1510,1273,0.0,536.369145272175
3510,205b,1,1273,1402B,0.0,248.498933599324
3511,205b,1,1402B,1419,0.0,396.62861722270634
3512,205b,1,1419,1403,0.0,167.5857989210303
3513,205b,1,1403,3251,0.0,340.4776057246644
3514,205b,1,3251,1516,0.0,180.22763384120648
3515,205b,1,1516,6451,0.0,232.13142829009604
3516,205b,1,6451,1518,0.0,452.0099556425721
3517,205b,1,1518,1519,0.0,407.49233121618374
3518,205b,1,1519,1520,0.0,292.86515668477875
3519,205b,1,1520,1521,0.0,191.049731745428
3520,205b,1,1521,1522,0.0,340.7007484582328
3521,205b,1,1522,3899,0.0,263.07793522072507
3522,205b,1,3899,1529,0.0,251.46172671005024
3523,205b,1,1529,1386,0.0,284.11392081345826
3524,205b,1,1386,1584,0.0,535.2497734702981
3525,205b,1,1584,1585,0.0,360.5384861564712
3526,205b,1,1585,1586,0.0,575.3546732233954
3527,205b,1,1586,1587,0.0,245.81954763606575
3528,205b,2,1587,1639,0.0,275.2984743873456
3529,205b,2,1639,1640B,0.0,499.6098477812462
3530,205b,2,1640B,1641,0.0,329.3098844553561
3531,205b,2,1641,1382,0.0,571.9217516409155
3532,205b,2,1382,1578,0.0,384.2557611799613
3533,205b,2,1578,3910,0.0,220.41097976280582
3534,205b,2,3910,1557,0.0,282.21445746098834
3535,205b,2,1557,1558,0.0,307.2783754187723
3536,205b,2,1558,1559,0.0,268.31511325305553
3537,205b,2,1559,1560,0.0,136.06616037795732
3538,205b,2,1560,1561,0.0,402.20392837464925
3539,205b,2,1561,6454,0.0,534.3079636314623
3540,205b,2,6454,1563,0.0,229.89562849258357
3541,205b,2,1563,3216,0.0,216.69563908856125
3542,205b,2,3216,3707,0.0,329.4753405036559
3543,205b,2,3707,3217,0.0,294.24479604574145
3544,205b,2,3217,3218,0.0,263.1900454044567
3545,205b,2,3218,2920,0.0,265.09243670840556
3546,205b,2,2920,3219,0.0,179.5466513193716
3547,205b,2,3219,1569B,0.0,321.56647835245514
3548,205b,2,1569B,1570,0.0,229.92390045404153
3549,205b,2,1570,1571,0.0,313.26985172531363
3550,205b,2,1571,3358,0.0,231.12033662142
3551,205b,2,3358,3359,0.0,300.17863015211526
3552,205b,2,3359,3062,0.0,169.2498744460434
3553,205b,2,3062,6442,0.0,156.7226850203888
3554,205b,2,6442,6447,0.0,179.9388785115657
3555,206b,1,6447,2301,0.0,375.10798445247735
3556,206b,1,2301,2595,0.0,251.73154351411912
3557,206b,1,2595,2303,0.0,279.4014495309513
3558,206b,1,2303,2212,0.0,326.73230633042704
3559,206b,1,2212,2578,0.0,302.27305536550887
3560,206b,1,2578,1063,0.0,450.5208097302499
3561,206b,1,1063,1376B,0.0,244.96083360406433
3562,206b,1,1376B,1128,0.0,243.36435646988645
3563,206b,1,1128,1726,0.0,442.2544516452039
3564,206b,1,1726,4952,0.0,592.4221467838622
3565,206b,1,4952,2681,0.0,207.45818855854964
3566,206b,1,2681,3620B,0.0,331.35072053641704
3567,206b,1,3620B,1706,0.0,353.2732653343584
3568,206b,1,1706,1728,0.0,330.6055050963308
3569,206b,1,1728,3160,0.0,261.2374398894615
3570,206b,1,3160,3158B,0.0,211.8726032312814
3571,206b,1,3158B,1416,0.0,259.04439773907484
3572,206b,1,1416,1548B,0.0,215.03720608304042
3573,206b,1,1548B,1134,0.0,361.8380853365154
3574,206b,1,1134,1135,0.0,455.2513591412969
3575,206b,1,1135,1136,0.0,422.8392129403327
3576,206b,1,1136,2283,0.0,719.3691680910435
3577,206b,1,2283,1544,0.0,355.25906040522034
3578,206b,1,1544,1545,0.0,545.8223154104273
3579,206b,1,1545,1546,0.0,463.3119899160824
3580,206b,1,1546,1500,0.0,414.29578805486307
3581,206b,2,1500,1859,0.0,293.7567020512043
3582,206b,2,1859,1874,0.0,612.1176357531288
3583,206b,2,1874,1875,0.0,383.6469731406726
3584,206b,2,1875,2287,0.0,695.6213984632589
3585,206b,2,2287,1156,0.0,577.2329945524743
3586,206b,2,1156,1157,0.0,428.04906260848185
3587,206b,2,1157,1158,0.0,483.1997516555653
3588,206b,2,1158,1417B,0.0,170.84788555905513
3589,206b,2,1417B,3399,0.0,219.69296757065302
3590,206b,2,3399,1271B,0.0,246.4163143949686
3591,206b,2,1271B,3921,0.0,378.79941921813975
3592,206b,2,3921,1769,0.0,425.48442979737814
3593,206b,2,1769,1983,0.0,285.0491185743257
3594,206b,2,1983,3623B,0.0,231.62469643800938
3595,206b,2,3623B,2682,0.0,272.33839244587136
3596,206b,2,2682,2177,0.0,885.5256800341659
3597,206b,2,2177,6353,0.0,356.53197612555886
3598,206b,2,6353,3567,0.0,445.35821537274296
3599,206b,2,3567,6447,0.0,372.32915545253775
3600,208b,1,6443,2301,0.0,376.71474619398697
3601,208b,1,2301,2595,0.0,251.73154351411912
3602,208b,1,2595,2303,0.0,279.4014495309513
3603,208b,1,2303,2212,0.0,326.73230633042704
3604,208b,1,2212,2578,0.0,302.27305536550887
3605,208b,1,2578,1063,0.0,450.5208097302499
3606,208b,1,1063,1376B,0.0,244.96083360406433
3607,208b,1,1376B,1128,0.0,243.36435646988645
3608,208b,1,1128,1726,0.0,442.2544516452039
3609,208b,1,1726,4952,0.0,592.4221467838622
3610,208b,1,4952,2681,0.0,207.45818855854964
3611,208b,1,2681,3620B,0.0,331.35072053641704
3612,208b,1,3620B,1906,0.0,397.93592449036316
3613,208b,1,1906,1909,0.0,312.00160255998685
3614,208b,1,1909,4303,0.0,429.6347285776605
3615,208b,1,4303,4304,0.0,374.5130171302461
3616,208b,1,4304,4305,0.0,443.06771491500035
3617,208b,1,4305,4306,0.0,354.0692022754874
3618,208b,1,4306,4307,0.0,489.06952470993326
3619,208b,1,4307,3558,0.0,244.22940035957996
3620,208b,1,3558,4308,0.0,508.0039369926182
3621,208b,1,4308,4309,0.0,322.9876158616612
3622,208b,1,4309,4310,0.0,458.22483564294066
3623,208b,1,4310,4311,0.0,542.2001475470105
3624,208b,1,4311,1453,0.0,326.5348373451139
3625,208b,1,1453,4313,0.0,197.6689151080665
3626,208b,1,4313,4347,0.0,338.92329515688357
3627,208b,1,4347,4349,0.0,354.79007877898727
3628,208b,2,4351,4348,0.0,401.2605138809449
3629,208b,2,4348,4355,0.0,291.48070262025925
3630,208b,2,4355,1455,0.0,276.21187519728403
3631,208b,2,1455,4357,0.0,296.90570893803977
3632,208b,2,4357,4358,0.0,575.127811881846
3633,208b,2,4358,4359,0.0,454.8681127535761
3634,208b,2,4359,4360,0.0,352.38898961233167
3635,208b,2,4360,3514,0.0,452.21233950435277
3636,208b,2,3514,4362,0.0,220.8438362282271
3637,208b,2,4362,4363,0.0,553.5530688199642
3638,208b,2,4363,4364,0.0,348.5799764759875
3639,208b,2,4364,4365,0.0,450.8979928986156
3640,208b,2,4365,4366,0.0,245.05101509685693
3641,208b,2,4366,1981,0.0,555.9865106277309
3642,208b,2,1981,1983,0.0,454.84502855368225
3643,208b,2,1983,3623B,0.0,231.62469643800938
3644,208b,2,3623B,2682,0.0,272.33839244587136
3645,208b,2,2682,2177,0.0,885.5256800341659
3646,208b,2,2177,6353,0.0,356.53197612555886
3647,208b,2,6353,3567,0.0,445.35821537274296
3648,208b,2,3567,6443,0.0,361.61443555256477
3649,209b,1,6443,2301,0.0,376.71474619398697
3650,209b,1,2301,2595,0.0,251.73154351411912
3651,209b,1,2595,2303,0.0,279.4014495309513
3652,209b,1,2303,2212,0.0,326.73230633042704
3653,209b,1,2212,2578,0.0,302.27305536550887
3654,209b,1,2578,1063,0.0,450.5208097302499
3655,209b,1,1063,1376B,0.0,244.96083360406433
3656,209b,1,1376B,1128,0.0,243.36435646988645
3657,209b,1,1128,1726,0.0,442.2544516452039
3658,209b,1,1726,3518B,0.0,454.1904886718787
3659,209b,1,3518B,3506,0.0,306.4809618883314
3660,209b,1,3506,2928,0.0,286.3951466069234
3661,209b,1,2928,5611,0.0,406.1920727931553
3662,209b,1,5611,3508,0.0,334.5235417724738
3663,209b,1,3508,3517,0.0,373.2693397534815
3664,209b,1,3517,3510B,0.0,500.93083354891724
3665,209b,1,3510B,2397,0.0,404.52651334614615
3666,209b,1,2397,5407,0.0,447.6885077819175
3667,209b,1,5407,3514,0.0,510.137236437412
3668,209b,1,3514,4362,0.0,220.8438362282271
3669,209b,1,4362,4363,0.0,553.5530688199642
3670,209b,1,4363,4369,0.0,759.6643995870808
3671,209b,1,4369,1716,0.0,253.97047072445253
3672,209b,1,1716,2291B,0.0,456.86321804233705
3673,209b,1,2291B,1718B,0.0,297.6071235706565
3674,209b,1,1718B,1719,0.0,407.265269818088
3675,209b,1,1719,1720B,0.0,493.7769233165795
3676,209b,1,1720B,1731,0.0,301.86362815020914
3677,209b,1,1731,2050,0.0,557.0008976653448
3678,209b,2,2050,1754,0.0,59.0592922409336
3679,209b,2,1754,1751,0.0,563.1207685745572
3680,209b,2,1751,1756B,0.0,346.3596396810691
3681,209b,2,1756B,1757,0.0,339.0368711512068
3682,209b,2,1757,1758B,0.0,547.9124930132543
3683,209b,2,1758B,2290B,0.0,205.56702070128532
3684,209b,2,2290B,1760,0.0,409.5072404732276
3685,209b,2,1760,1779,0.0,306.93647551244214
3686,209b,2,1779,4306,0.0,774.8264321769102
3687,209b,2,4306,4307,0.0,489.06952470993326
3688,209b,2,4307,3558,0.0,244.22940035957996
3689,209b,2,3558,3559,0.0,491.2361957348013
3690,209b,2,3559,3525,0.0,162.22515218054195
3691,209b,2,3525,2351,0.0,533.3813363814049
3692,209b,2,2351,3562B,0.0,264.568951315129
3693,209b,2,3562B,3570,0.0,366.94304735204895
3694,209b,2,3570,3572,0.0,479.8176737053357
3695,209b,2,3572,5612,0.0,263.7650469641495
3696,209b,2,5612,2963,0.0,443.33847114817365
3697,209b,2,2963,2964B,0.0,312.9728422722969
3698,209b,2,2964B,2967B,0.0,329.3867180078738
3699,209b,2,2967B,2177,0.0,523.406935376293
3700,209b,2,2177,6353,0.0,356.53197612555886
3701,209b,2,6353,3567,0.0,445.35821537274296
3702,209b,2,3567,6443,0.0,361.61443555256477
3703,210b,1,3347,2301,0.0,297.2036338943385
3704,210b,1,2301,2595,0.0,251.73154351411912
3705,210b,1,2595,2303,0.0,279.4014495309513
3706,210b,1,2303,2212,0.0,326.73230633042704
3707,210b,1,2212,2578,0.0,302.27305536550887
3708,210b,1,2578,1063,0.0,450.5208097302499
3709,210b,1,1063,1376B,0.0,244.96083360406433
3710,210b,1,1376B,1128,0.0,243.36435646988645
3711,210b,1,1128,1726,0.0,442.2544516452039
3712,210b,1,1726,3518B,0.0,454.1904886718787
3713,210b,1,3518B,3506,0.0,306.4809618883314
3714,210b,1,3506,2928,0.0,286.3951466069234
3715,210b,1,2928,5611,0.0,406.1920727931553
3716,210b,1,5611,3519,0.0,237.67414667986083
3717,210b,1,3519,1903,0.0,294.17630767958536
3718,210b,1,1903,1912,0.0,267.97136041003955
3719,210b,1,1912,4705,0.0,342.3063101959949
3720,210b,1,4705,6408,0.0,377.2108163878655
3721,210b,1,6408,2122,0.0,445.5131872346766
3722,210b,1,2122,2846,0.0,376.6337743750552
3723,210b,1,2846,2123,0.0,260.5839595984373
3724,210b,1,2123,2124,0.0,412.58696053074675
3725,210b,1,2124,2125,0.0,168.66831356244717
3726,210b,1,2125,1251,0.0,335.70859387272
3727,210b,1,1251,4854C,0.0,417.3045171095081
3728,210b,1,4854C,4853,0.0,402.67729014683704
3729,210b,1,4853,6931B,0.0,446.21295364433337
3730,210b,1,6931B,2010,0.0,335.26802710667056
3731,210b,1,2010,5032B,0.0,306.18597289881814
3732,210b,1,5032B,2148,0.0,411.7037405708123
3733,210b,2,2150,5053B,0.0,355.0275482268997
3734,210b,2,5053B,2002,0.0,276.9551588253931
3735,210b,2,2002,6956B,0.0,381.34498816688284
3736,210b,2,6956B,4804B,0.0,443.81302369353693
3737,210b,2,4804B,4857B,0.0,335.9077254247065
3738,210b,2,4857B,1250,0.0,389.3712881042977
3739,210b,2,1250,2131,0.0,377.91533443352097
3740,210b,2,2131,2132,0.0,180.34688796871433
3741,210b,2,2132,2133,0.0,360.4233621728758
3742,210b,2,2133,2847,0.0,381.3200755271088
3743,210b,2,2847,2134,0.0,274.40417270878885
3744,210b,2,2134,6406,0.0,460.90828805740904
3745,210b,2,6406,6453,0.0,324.9692293125612
3746,210b,2,6453,1976,0.0,268.4660127464927
