,route_id,stop_id,inter,inter_day,delay
24904,50,9660,2021-09-09 06:00:00,9,508776
24908,50,9677,2021-09-09 06:00:00,9,566860
24909,50,9677,2021-09-09 06:00:00,9,566860
24911,50,9678,2021-09-09 06:00:00,9,593988
24912,50,9678,2021-09-09 06:00:00,9,593988
24918,50,9679,2021-09-09 06:00:00,9,1546337
24919,50,9679,2021-09-09 06:00:00,9,1546337
24920,50,9679,2021-09-09 06:00:00,9,1006337
24941,15,0702,2021-09-09 06:00:00,9,951476
24942,15,0702,2021-09-09 06:00:00,9,951476
24945,15,0703,2021-09-09 06:00:00,9,919941
24946,15,0703,2021-09-09 06:00:00,9,919941
24949,15,0704,2021-09-09 06:00:00,9,914776
24950,15,0704,2021-09-09 06:00:00,9,914776
24953,15,0705,2021-09-09 06:00:00,9,914869
24954,15,0705,2021-09-09 06:00:00,9,914869
24957,15,0706,2021-09-09 06:00:00,9,929483
24958,15,0706,2021-09-09 06:00:00,9,929483
24965,15,0724,2021-09-09 06:00:00,9,1286278
24966,15,0724,2021-09-09 06:00:00,9,1286278
24969,15,0725,2021-09-09 06:00:00,9,1301831
24970,15,0725,2021-09-09 06:00:00,9,1301831
24973,15,0726,2021-09-09 06:00:00,9,1311476
24974,15,0726,2021-09-09 06:00:00,9,1311476
24985,15,1926G,2021-09-09 06:00:00,9,184876
24986,15,1926G,2021-09-09 06:00:00,9,184876
24987,15,1926G,2021-09-09 06:00:00,9,528976
24988,15,1926G,2021-09-09 06:00:00,9,528976
24989,15,1961G,2021-09-09 06:00:00,9,1068707
24990,15,1961G,2021-09-09 06:00:00,9,1068707
24997,15,1964F,2021-09-09 06:00:00,9,2442428
24998,15,1964F,2021-09-09 06:00:00,9,2442428
24999,15,1964F,2021-09-09 06:00:00,9,1302428
25000,15,1964F,2021-09-09 06:00:00,9,1302428
25001,15,1984G,2021-09-09 06:00:00,9,211359
25002,15,1984G,2021-09-09 06:00:00,9,211359
25003,15,1984G,2021-09-09 06:00:00,9,558469
25004,15,1984G,2021-09-09 06:00:00,9,558469
25009,15,2165F,2021-09-09 06:00:00,9,158382
25010,15,2165F,2021-09-09 06:00:00,9,158382
25011,15,2165F,2021-09-09 06:00:00,9,539144
25012,15,2165F,2021-09-09 06:00:00,9,539144
25017,15,2401F,2021-09-09 06:00:00,9,695330
25018,15,2401F,2021-09-09 06:00:00,9,695330
25021,15,2848F,2021-09-09 06:00:00,9,390665
25022,15,2848F,2021-09-09 06:00:00,9,390665
25023,15,2848F,2021-09-09 06:00:00,9,150665
25026,15,2848F,2021-09-09 06:00:00,9,208997
25027,15,2848F,2021-09-09 06:00:00,9,208997
25032,15,2848F,2021-09-09 06:00:00,9,134110
25033,15,2848F,2021-09-09 06:00:00,9,134110
25082,15,5024,2021-09-09 06:00:00,9,928436
25083,15,5024,2021-09-09 06:00:00,9,928436
25084,15,5025,2021-09-09 06:00:00,9,921421
25085,15,5025,2021-09-09 06:00:00,9,921421
25086,15,5026,2021-09-09 06:00:00,9,949555
25087,15,5026,2021-09-09 06:00:00,9,949555
25096,15,5071,2021-09-09 06:00:00,9,337672
25097,15,5071,2021-09-09 06:00:00,9,337672
25107,15,5071,2021-09-09 06:00:00,9,179975
25108,15,5071,2021-09-09 06:00:00,9,179975
25113,15,5072,2021-09-09 06:00:00,9,322682
25114,15,5072,2021-09-09 06:00:00,9,322682
25124,15,5072,2021-09-09 06:00:00,9,162284
25125,15,5072,2021-09-09 06:00:00,9,162284
25132,15,5074F,2021-09-09 06:00:00,9,247590
25133,15,5074F,2021-09-09 06:00:00,9,247590
25146,15,5076F,2021-09-09 06:00:00,9,262829
25147,15,5076F,2021-09-09 06:00:00,9,262829
25161,15,5077,2021-09-09 06:00:00,9,250049
25162,15,5077,2021-09-09 06:00:00,9,250049
25176,15,5078F,2021-09-09 06:00:00,9,201864
25177,15,5078F,2021-09-09 06:00:00,9,201864
25179,15,5078F,2021-09-09 06:00:00,9,128199
25180,15,5078F,2021-09-09 06:00:00,9,128199
25191,15,5079,2021-09-09 06:00:00,9,191744
25192,15,5079,2021-09-09 06:00:00,9,191744
25206,15,5080,2021-09-09 06:00:00,9,229659
25207,15,5080,2021-09-09 06:00:00,9,229659
25221,15,5081F,2021-09-09 06:00:00,9,241772
25222,15,5081F,2021-09-09 06:00:00,9,241772
25226,15,5081F,2021-09-09 06:00:00,9,222108
25227,15,5081F,2021-09-09 06:00:00,9,222108
25230,15,5089,2021-09-09 06:00:00,9,287365
25231,15,5089,2021-09-09 06:00:00,9,287365
25241,15,5089,2021-09-09 06:00:00,9,167838
25242,15,5089,2021-09-09 06:00:00,9,167838
25255,15,5471,2021-09-09 06:00:00,9,915404
25256,15,5471,2021-09-09 06:00:00,9,915404
25259,15,5817F,2021-09-09 06:00:00,9,1200127
25260,15,5817F,2021-09-09 06:00:00,9,1200127
25261,15,5817F,2021-09-09 06:00:00,9,120127
25262,15,5817F,2021-09-09 06:00:00,9,120127
25263,15,5817F,2021-09-09 06:00:00,9,531271
25264,15,5817F,2021-09-09 06:00:00,9,531271
25269,15,5823,2021-09-09 06:00:00,9,1127900
25270,15,5823,2021-09-09 06:00:00,9,1127900
25277,15,5825,2021-09-09 06:00:00,9,1190253
25278,15,5825,2021-09-09 06:00:00,9,1190253
25281,15,5825,2021-09-09 06:00:00,9,517776
25282,15,5825,2021-09-09 06:00:00,9,517776
25283,15,5826,2021-09-09 06:00:00,9,1174917
25284,15,5826,2021-09-09 06:00:00,9,1174917
25297,15,6253,2021-09-09 06:00:00,9,947635
25298,15,6253,2021-09-09 06:00:00,9,947635
25299,15,6423F,2021-09-09 06:00:00,9,965243
25300,15,6423F,2021-09-09 06:00:00,9,965243
25303,15,6601,2021-09-09 06:00:00,9,717763
25304,15,6601,2021-09-09 06:00:00,9,717763
25307,15,6604F,2021-09-09 06:00:00,9,130702
25310,15,6604F,2021-09-09 06:00:00,9,193841
25311,15,6604F,2021-09-09 06:00:00,9,193841
25324,15,6607,2021-09-09 06:00:00,9,377445
25325,15,6607,2021-09-09 06:00:00,9,377445
25326,15,6607,2021-09-09 06:00:00,9,137445
25335,15,6607,2021-09-09 06:00:00,9,121402
25336,15,6607,2021-09-09 06:00:00,9,121402
25341,15,6608G,2021-09-09 06:00:00,9,703719
25342,15,6608G,2021-09-09 06:00:00,9,703719
25345,15,6649F,2021-09-09 06:00:00,9,201227
25356,15,6649F,2021-09-09 06:00:00,9,124855
25357,15,6649F,2021-09-09 06:00:00,9,124855
25360,15,6649F,2021-09-09 06:00:00,9,211065
25361,15,6649F,2021-09-09 06:00:00,9,211065
25362,15,6650G,2021-09-09 06:00:00,9,1005603
25363,15,6650G,2021-09-09 06:00:00,9,1005603
25372,15,6653F,2021-09-09 06:00:00,9,992772
25373,15,6653F,2021-09-09 06:00:00,9,992772
25378,15,6654F,2021-09-09 06:00:00,9,1028610
25379,15,6654F,2021-09-09 06:00:00,9,1028610
25380,15,6654F,2021-09-09 06:00:00,9,128610
25381,15,6654F,2021-09-09 06:00:00,9,128610
25384,15,6657,2021-09-09 06:00:00,9,943575
25385,15,6657,2021-09-09 06:00:00,9,943575
25388,15,6659F,2021-09-09 06:00:00,9,989509
25389,15,6659F,2021-09-09 06:00:00,9,989509
25392,50,1015,2021-09-09 06:30:00,9,152938
25393,50,1015,2021-09-09 06:30:00,9,152938
25394,50,1015,2021-09-09 06:30:00,9,156626
25395,50,1015,2021-09-09 06:30:00,9,156626
25396,50,1015,2021-09-09 06:30:00,9,346381
25398,50,1085,2021-09-09 06:30:00,9,159082
25399,50,1085,2021-09-09 06:30:00,9,159082
25400,50,1085,2021-09-09 06:30:00,9,312031
25401,50,1085,2021-09-09 06:30:00,9,312031
25402,50,1085,2021-09-09 06:30:00,9,531262
25403,50,1085,2021-09-09 06:30:00,9,531262
25408,50,2500,2021-09-09 06:30:00,9,1206662
25409,50,2500,2021-09-09 06:30:00,9,1206662
25410,50,2524,2021-09-09 06:30:00,9,124470
25411,50,2524,2021-09-09 06:30:00,9,124470
25412,50,2524,2021-09-09 06:30:00,9,249265
25413,50,2524,2021-09-09 06:30:00,9,249265
25414,50,2524,2021-09-09 06:30:00,9,462087
25415,50,2524,2021-09-09 06:30:00,9,462087
25421,50,2539,2021-09-09 06:30:00,9,203281
25422,50,2539,2021-09-09 06:30:00,9,203281
25426,50,2544,2021-09-09 06:30:00,9,194667
25427,50,2544,2021-09-09 06:30:00,9,194667
25428,50,2544,2021-09-09 06:30:00,9,405033
25430,50,2546,2021-09-09 06:30:00,9,158905
25431,50,2546,2021-09-09 06:30:00,9,158905
25432,50,2546,2021-09-09 06:30:00,9,155491
25433,50,2546,2021-09-09 06:30:00,9,155491
25434,50,2546,2021-09-09 06:30:00,9,367119
25438,50,2548,2021-09-09 06:30:00,9,215107
25439,50,2548,2021-09-09 06:30:00,9,215107
25440,50,2548,2021-09-09 06:30:00,9,387036
25442,50,2553,2021-09-09 06:30:00,9,123238
25443,50,2553,2021-09-09 06:30:00,9,123238
25444,50,2553,2021-09-09 06:30:00,9,204387
25445,50,2553,2021-09-09 06:30:00,9,204387
25446,50,2553,2021-09-09 06:30:00,9,374217
25448,50,2555,2021-09-09 06:30:00,9,164959
25449,50,2555,2021-09-09 06:30:00,9,164959
25450,50,2555,2021-09-09 06:30:00,9,159134
25451,50,2555,2021-09-09 06:30:00,9,159134
25452,50,2555,2021-09-09 06:30:00,9,367430
25454,50,2608,2021-09-09 06:30:00,9,205185
25455,50,2608,2021-09-09 06:30:00,9,205185
25456,50,2608,2021-09-09 06:30:00,9,155848
25457,50,2608,2021-09-09 06:30:00,9,155848
25458,50,2608,2021-09-09 06:30:00,9,390087
25459,50,2609,2021-09-09 06:30:00,9,303276
25460,50,2609,2021-09-09 06:30:00,9,303276
25461,50,2609,2021-09-09 06:30:00,9,196736
25462,50,2609,2021-09-09 06:30:00,9,196736
25463,50,2609,2021-09-09 06:30:00,9,356915
25464,50,2611,2021-09-09 06:30:00,9,313434
25465,50,2611,2021-09-09 06:30:00,9,313434
25468,50,2659,2021-09-09 06:30:00,9,1179463
25469,50,2659,2021-09-09 06:30:00,9,549463
25472,50,2661,2021-09-09 06:30:00,9,221421
25473,50,2661,2021-09-09 06:30:00,9,503187
25476,50,2662B,2021-09-09 06:30:00,9,196758
25477,50,2662B,2021-09-09 06:30:00,9,493110
25480,50,2663,2021-09-09 06:30:00,9,201938
25481,50,2663,2021-09-09 06:30:00,9,201938
25482,50,2663,2021-09-09 06:30:00,9,501348
25483,50,2663,2021-09-09 06:30:00,9,501348
25486,50,2664,2021-09-09 06:30:00,9,318658
25487,50,2664,2021-09-09 06:30:00,9,318658
25488,50,2664,2021-09-09 06:30:00,9,221504
25489,50,2664,2021-09-09 06:30:00,9,221504
25490,50,2664,2021-09-09 06:30:00,9,398143
25491,50,2665,2021-09-09 06:30:00,9,279820
25492,50,2665,2021-09-09 06:30:00,9,279820
25493,50,2665,2021-09-09 06:30:00,9,539408
25494,50,2665,2021-09-09 06:30:00,9,539408
25497,50,2669,2021-09-09 06:30:00,9,237096
25498,50,2669,2021-09-09 06:30:00,9,237096
25499,50,2669,2021-09-09 06:30:00,9,497273
25500,50,2669,2021-09-09 06:30:00,9,497273
25505,50,2670,2021-09-09 06:30:00,9,418448
25506,50,2670,2021-09-09 06:30:00,9,418448
25507,50,2670,2021-09-09 06:30:00,9,458579
25508,50,2670,2021-09-09 06:30:00,9,458579
25511,50,2671,2021-09-09 06:30:00,9,401504
25512,50,2671,2021-09-09 06:30:00,9,401504
25513,50,2671,2021-09-09 06:30:00,9,466350
25514,50,2671,2021-09-09 06:30:00,9,466350
25517,50,2672,2021-09-09 06:30:00,9,158045
25518,50,2672,2021-09-09 06:30:00,9,158045
25519,50,2672,2021-09-09 06:30:00,9,441297
25520,50,2672,2021-09-09 06:30:00,9,441297
25521,50,5152,2021-09-09 06:30:00,9,271183
25522,50,5152,2021-09-09 06:30:00,9,271183
25523,50,5152,2021-09-09 06:30:00,9,539025
25524,50,5152,2021-09-09 06:30:00,9,539025
25529,50,5159,2021-09-09 06:30:00,9,200913
25530,50,5159,2021-09-09 06:30:00,9,200913
25531,50,5159,2021-09-09 06:30:00,9,475471
25532,50,5159,2021-09-09 06:30:00,9,475471
25533,50,5161,2021-09-09 06:30:00,9,274132
25534,50,5161,2021-09-09 06:30:00,9,274132
25535,50,5161,2021-09-09 06:30:00,9,535795
25536,50,5161,2021-09-09 06:30:00,9,535795
25539,50,5719,2021-09-09 06:30:00,9,184358
25540,50,5719,2021-09-09 06:30:00,9,184358
25541,50,5719,2021-09-09 06:30:00,9,184352
25542,50,5719,2021-09-09 06:30:00,9,184352
25543,50,5719,2021-09-09 06:30:00,9,420981
25544,50,5720,2021-09-09 06:30:00,9,203387
25545,50,5720,2021-09-09 06:30:00,9,203387
25546,50,5720,2021-09-09 06:30:00,9,164434
25547,50,5720,2021-09-09 06:30:00,9,164434
25548,50,5720,2021-09-09 06:30:00,9,438421
25549,50,5721,2021-09-09 06:30:00,9,342451
25550,50,5721,2021-09-09 06:30:00,9,342451
25551,50,5721,2021-09-09 06:30:00,9,215806
25552,50,5721,2021-09-09 06:30:00,9,215806
25553,50,5721,2021-09-09 06:30:00,9,398757
25556,50,5757,2021-09-09 06:30:00,9,190657
25557,50,5757,2021-09-09 06:30:00,9,190657
25558,50,5757,2021-09-09 06:30:00,9,465757
25559,50,5757,2021-09-09 06:30:00,9,465757
25560,50,5915,2021-09-09 06:30:00,9,170945
25561,50,5915,2021-09-09 06:30:00,9,170945
25562,50,5915,2021-09-09 06:30:00,9,126888
25563,50,5915,2021-09-09 06:30:00,9,126888
25564,50,5915,2021-09-09 06:30:00,9,343308
25565,50,9651,2021-09-09 06:30:00,9,142470
25567,50,9651,2021-09-09 06:30:00,9,756289
25568,50,9651,2021-09-09 06:30:00,9,276289
25569,50,9652,2021-09-09 06:30:00,9,125522
25571,50,9652,2021-09-09 06:30:00,9,384660
25573,50,9654,2021-09-09 06:30:00,9,124065
25575,50,9654,2021-09-09 06:30:00,9,387256
25577,50,9655,2021-09-09 06:30:00,9,2943746
25578,50,9655,2021-09-09 06:30:00,9,2463746
25579,50,9655,2021-09-09 06:30:00,9,1983746
25580,50,9655,2021-09-09 06:30:00,9,1503746
25583,50,9656,2021-09-09 06:30:00,9,390822
25586,50,9657,2021-09-09 06:30:00,9,342416
25603,50,9659,2021-09-09 06:30:00,9,510587
25605,50,9659,2021-09-09 06:30:00,9,523408
25609,50,9660,2021-09-09 06:30:00,9,420919
25611,50,9677,2021-09-09 06:30:00,9,481282
25613,50,9677,2021-09-09 06:30:00,9,480691
25615,50,9678,2021-09-09 06:30:00,9,472953
25617,50,9678,2021-09-09 06:30:00,9,433256
25619,50,9679,2021-09-09 06:30:00,9,455337
25621,50,9679,2021-09-09 06:30:00,9,461977
25623,50,9680,2021-09-09 06:30:00,9,497185
25625,50,9680,2021-09-09 06:30:00,9,477339
25627,50,9682,2021-09-09 06:30:00,9,515268
25629,50,9682,2021-09-09 06:30:00,9,505421
25630,50,9683,2021-09-09 06:30:00,9,502503
25633,50,9685,2021-09-09 06:30:00,9,467981
25635,50,9685,2021-09-09 06:30:00,9,486805
25636,15,0702,2021-09-09 06:30:00,9,180989
25637,15,0702,2021-09-09 06:30:00,9,180989
25638,15,0703,2021-09-09 06:30:00,9,140414
25639,15,0703,2021-09-09 06:30:00,9,140414
25642,15,0705,2021-09-09 06:30:00,9,132008
25643,15,0705,2021-09-09 06:30:00,9,132008
25650,15,0722,2021-09-09 06:30:00,9,242586
25651,15,0722,2021-09-09 06:30:00,9,242586
25654,15,0723,2021-09-09 06:30:00,9,239848
25655,15,0723,2021-09-09 06:30:00,9,239848
25660,15,0726,2021-09-09 06:30:00,9,130921
25661,15,0726,2021-09-09 06:30:00,9,130921
25664,15,1289,2021-09-09 06:30:00,9,965484
25665,15,1289,2021-09-09 06:30:00,9,965484
25666,15,1289,2021-09-09 06:30:00,9,365484
25667,15,1289,2021-09-09 06:30:00,9,365484
25678,15,1985G,2021-09-09 06:30:00,9,183455
25679,15,1985G,2021-09-09 06:30:00,9,183455
25684,15,2848F,2021-09-09 06:30:00,9,156718
25685,15,2848F,2021-09-09 06:30:00,9,156718
25686,15,2848F,2021-09-09 06:30:00,9,196387
25703,15,5058F,2021-09-09 06:30:00,9,186171
25704,15,5058F,2021-09-09 06:30:00,9,186171
25705,15,5059,2021-09-09 06:30:00,9,1382343
25706,15,5059,2021-09-09 06:30:00,9,1382343
25707,15,5059,2021-09-09 06:30:00,9,182343
25708,15,5059,2021-09-09 06:30:00,9,182343
25713,15,5071,2021-09-09 06:30:00,9,180936
25714,15,5071,2021-09-09 06:30:00,9,180936
25715,15,5071,2021-09-09 06:30:00,9,200836
25718,15,5072,2021-09-09 06:30:00,9,205003
25719,15,5072,2021-09-09 06:30:00,9,205584
25720,15,5072,2021-09-09 06:30:00,9,194668
25722,15,5074F,2021-09-09 06:30:00,9,160219
25723,15,5074F,2021-09-09 06:30:00,9,160219
25728,15,5074F,2021-09-09 06:30:00,9,198744
25729,15,5074F,2021-09-09 06:30:00,9,198744
25730,15,5074F,2021-09-09 06:30:00,9,136993
25733,15,5076F,2021-09-09 06:30:00,9,142470
25734,15,5076F,2021-09-09 06:30:00,9,142470
25739,15,5076F,2021-09-09 06:30:00,9,167289
25740,15,5076F,2021-09-09 06:30:00,9,167289
25743,15,5077,2021-09-09 06:30:00,9,191179
25744,15,5077,2021-09-09 06:30:00,9,131179
25745,15,5077,2021-09-09 06:30:00,9,131179
25750,15,5077,2021-09-09 06:30:00,9,234144
25751,15,5077,2021-09-09 06:30:00,9,234144
25772,15,5079,2021-09-09 06:30:00,9,192839
25773,15,5079,2021-09-09 06:30:00,9,192839
25783,15,5080,2021-09-09 06:30:00,9,123428
25784,15,5080,2021-09-09 06:30:00,9,123428
25796,15,5081F,2021-09-09 06:30:00,9,157434
25797,15,5081F,2021-09-09 06:30:00,9,157434
25798,15,5081F,2021-09-09 06:30:00,9,511988
25801,15,5089,2021-09-09 06:30:00,9,221107
25802,15,5089,2021-09-09 06:30:00,9,221107
25803,15,5089,2021-09-09 06:30:00,9,213276
25805,15,5398F,2021-09-09 06:30:00,9,925640
25806,15,5398F,2021-09-09 06:30:00,9,925640
25807,15,5398F,2021-09-09 06:30:00,9,325640
25808,15,5398F,2021-09-09 06:30:00,9,325640
25809,15,5471,2021-09-09 06:30:00,9,315404
25810,15,5471,2021-09-09 06:30:00,9,315404
25811,15,5472,2021-09-09 06:30:00,9,967084
25812,15,5472,2021-09-09 06:30:00,9,967084
25813,15,5472,2021-09-09 06:30:00,9,367084
25814,15,5472,2021-09-09 06:30:00,9,367084
25821,15,5823,2021-09-09 06:30:00,9,522818
25822,15,5823,2021-09-09 06:30:00,9,522818
25825,15,5824,2021-09-09 06:30:00,9,341412
25826,15,5824,2021-09-09 06:30:00,9,341412
25827,15,5826,2021-09-09 06:30:00,9,517396
25828,15,5826,2021-09-09 06:30:00,9,517396
25829,15,5853G,2021-09-09 06:30:00,9,125484
25830,15,5853G,2021-09-09 06:30:00,9,125484
25837,15,6209,2021-09-09 06:30:00,9,164977
25838,15,6209,2021-09-09 06:30:00,9,164977
25849,15,6424F,2021-09-09 06:30:00,9,178795
25850,15,6424F,2021-09-09 06:30:00,9,178795
25851,15,6604F,2021-09-09 06:30:00,9,196781
25855,15,6607,2021-09-09 06:30:00,9,205989
25856,15,6607,2021-09-09 06:30:00,9,205989
25857,15,6607,2021-09-09 06:30:00,9,165491
25860,15,6649F,2021-09-09 06:30:00,9,228810
25870,50,1015,2021-09-09 07:00:00,9,1763473
25871,50,1085,2021-09-09 07:00:00,9,737077
25872,50,1085,2021-09-09 07:00:00,9,197077
25873,50,1085,2021-09-09 07:00:00,9,1335969
25874,50,2500,2021-09-09 07:00:00,9,486662
25875,50,2500,2021-09-09 07:00:00,9,486662
25878,50,2500,2021-09-09 07:00:00,9,696299
25879,50,2500,2021-09-09 07:00:00,9,156299
25882,50,2524,2021-09-09 07:00:00,9,1821301
25883,50,2524,2021-09-09 07:00:00,9,1281301
25884,50,2524,2021-09-09 07:00:00,9,681301
25891,50,2539,2021-09-09 07:00:00,9,1149522
25893,50,2544,2021-09-09 07:00:00,9,650846
25895,50,2544,2021-09-09 07:00:00,9,1231861
25899,50,2546,2021-09-09 07:00:00,9,1215969
25903,50,2548,2021-09-09 07:00:00,9,1252967
25907,50,2553,2021-09-09 07:00:00,9,1233645
25910,50,2555,2021-09-09 07:00:00,9,146849
25911,50,2555,2021-09-09 07:00:00,9,1268821
25913,50,2608,2021-09-09 07:00:00,9,481671
25915,50,2609,2021-09-09 07:00:00,9,502836
25917,50,2609,2021-09-09 07:00:00,9,633899
25918,50,2611,2021-09-09 07:00:00,9,385838
25922,50,2659,2021-09-09 07:00:00,9,139531
25925,50,2661,2021-09-09 07:00:00,9,121685
25926,50,2661,2021-09-09 07:00:00,9,545930
25934,50,2663,2021-09-09 07:00:00,9,756876
25937,50,2664,2021-09-09 07:00:00,9,639052
25938,50,2665,2021-09-09 07:00:00,9,604980
25941,50,2669,2021-09-09 07:00:00,9,614668
25943,50,2669,2021-09-09 07:00:00,9,552787
25947,50,2670,2021-09-09 07:00:00,9,672928
25948,50,2670,2021-09-09 07:00:00,9,132928
25951,50,2671,2021-09-09 07:00:00,9,687393
25952,50,2671,2021-09-09 07:00:00,9,147393
25955,50,2672,2021-09-09 07:00:00,9,664772
25956,50,2672,2021-09-09 07:00:00,9,124772
25957,50,5152,2021-09-09 07:00:00,9,634475
25962,50,5159,2021-09-09 07:00:00,9,2552704
25963,50,5159,2021-09-09 07:00:00,9,2012704
25964,50,5159,2021-09-09 07:00:00,9,1412704
25965,50,5161,2021-09-09 07:00:00,9,643171
25971,50,5719,2021-09-09 07:00:00,9,1809056
25975,50,5720,2021-09-09 07:00:00,9,134096
25981,50,5757,2021-09-09 07:00:00,9,1376437
25982,50,5757,2021-09-09 07:00:00,9,836437
25986,50,5915,2021-09-09 07:00:00,9,1786390
25987,50,9651,2021-09-09 07:00:00,9,359410
25991,50,9652,2021-09-09 07:00:00,9,357361
25995,50,9654,2021-09-09 07:00:00,9,375235
25997,50,9654,2021-09-09 07:00:00,9,525070
25998,50,9655,2021-09-09 07:00:00,9,1023746
25999,50,9655,2021-09-09 07:00:00,9,543746
26002,50,9656,2021-09-09 07:00:00,9,340036
26003,50,9656,2021-09-09 07:00:00,9,961560
26004,50,9656,2021-09-09 07:00:00,9,481560
26005,50,9657,2021-09-09 07:00:00,9,212066
26006,50,9657,2021-09-09 07:00:00,9,357402
26027,50,9659,2021-09-09 07:00:00,9,476299
26029,50,9660,2021-09-09 07:00:00,9,337976
26037,50,9678,2021-09-09 07:00:00,9,359404
26042,50,9680,2021-09-09 07:00:00,9,398208
26043,50,9680,2021-09-09 07:00:00,9,369610
26054,50,9685,2021-09-09 07:00:00,9,403928
26056,15,0722,2021-09-09 07:00:00,9,455308
26057,15,0722,2021-09-09 07:00:00,9,455308
26064,15,0724,2021-09-09 07:00:00,9,231943
26065,15,0724,2021-09-09 07:00:00,9,231943
26066,15,0724,2021-09-09 07:00:00,9,400184
26067,15,0724,2021-09-09 07:00:00,9,400184
26070,15,0725,2021-09-09 07:00:00,9,257685
26071,15,0725,2021-09-09 07:00:00,9,257685
26072,15,0725,2021-09-09 07:00:00,9,392619
26073,15,0725,2021-09-09 07:00:00,9,392619
26076,15,0726,2021-09-09 07:00:00,9,293147
26077,15,0726,2021-09-09 07:00:00,9,293147
26078,15,0726,2021-09-09 07:00:00,9,385516
26079,15,0726,2021-09-09 07:00:00,9,385516
26090,15,1985G,2021-09-09 07:00:00,9,393101
26091,15,1985G,2021-09-09 07:00:00,9,393101
26097,15,5058F,2021-09-09 07:00:00,9,400257
26098,15,5058F,2021-09-09 07:00:00,9,400257
26101,15,5059,2021-09-09 07:00:00,9,368257
26102,15,5059,2021-09-09 07:00:00,9,368257
26141,15,6209,2021-09-09 07:00:00,9,401325
26142,15,6209,2021-09-09 07:00:00,9,401325
26145,15,6424F,2021-09-09 07:00:00,9,383399
26146,15,6424F,2021-09-09 07:00:00,9,383399
26150,50,1015,2021-09-09 07:30:00,9,1343473
26151,50,1015,2021-09-09 07:30:00,9,803473
26152,50,1015,2021-09-09 07:30:00,9,263473
26153,50,1015,2021-09-09 07:30:00,9,141682
26154,50,1085,2021-09-09 07:30:00,9,795969
26155,50,1085,2021-09-09 07:30:00,9,195969
26156,50,1085,2021-09-09 07:30:00,9,219209
26157,50,2500,2021-09-09 07:30:00,9,801821
26158,50,2500,2021-09-09 07:30:00,9,261821
26159,50,2500,2021-09-09 07:30:00,9,296506
26160,50,2524,2021-09-09 07:30:00,9,141301
26161,50,2524,2021-09-09 07:30:00,9,183821
26162,50,2524,2021-09-09 07:30:00,9,315198
26167,50,2539,2021-09-09 07:30:00,9,669522
26168,50,2539,2021-09-09 07:30:00,9,129522
26170,50,2539,2021-09-09 07:30:00,9,1185681
26171,50,2544,2021-09-09 07:30:00,9,751861
26172,50,2544,2021-09-09 07:30:00,9,211861
26173,50,2544,2021-09-09 07:30:00,9,146897
26174,50,2544,2021-09-09 07:30:00,9,1194327
26175,50,2546,2021-09-09 07:30:00,9,735969
26176,50,2546,2021-09-09 07:30:00,9,195969
26177,50,2546,2021-09-09 07:30:00,9,161621
26178,50,2548,2021-09-09 07:30:00,9,772967
26179,50,2548,2021-09-09 07:30:00,9,232967
26180,50,2548,2021-09-09 07:30:00,9,135158
26181,50,2548,2021-09-09 07:30:00,9,1167867
26182,50,2553,2021-09-09 07:30:00,9,753645
26183,50,2553,2021-09-09 07:30:00,9,213645
26184,50,2553,2021-09-09 07:30:00,9,137109
26185,50,2553,2021-09-09 07:30:00,9,1157712
26186,50,2555,2021-09-09 07:30:00,9,764821
26187,50,2555,2021-09-09 07:30:00,9,224821
26188,50,2555,2021-09-09 07:30:00,9,192214
26190,50,2608,2021-09-09 07:30:00,9,1367147
26191,50,2608,2021-09-09 07:30:00,9,827147
26192,50,2608,2021-09-09 07:30:00,9,287147
26194,50,2609,2021-09-09 07:30:00,9,1343563
26195,50,2609,2021-09-09 07:30:00,9,803563
26196,50,2609,2021-09-09 07:30:00,9,263563
26198,50,2611,2021-09-09 07:30:00,9,1389618
26199,50,2611,2021-09-09 07:30:00,9,849618
26200,50,2611,2021-09-09 07:30:00,9,309618
26201,50,2659,2021-09-09 07:30:00,9,273361
26202,50,2659,2021-09-09 07:30:00,9,344337
26204,50,2659,2021-09-09 07:30:00,9,210228
26205,50,2661,2021-09-09 07:30:00,9,248893
26206,50,2661,2021-09-09 07:30:00,9,1269332
26207,50,2661,2021-09-09 07:30:00,9,729332
